sample_id,group,combination,prediction_png,prediction_sha256,target_png,target_sha256,psnr,ssim,lpips,maniqa,clipiqa,musiq
test/C/dark + defocus blur + jpeg compression artifact/029,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/029.png,d5e158220eaf2b7e5eb13c03288d7a7425365b18edff7b09af3aa57f210b4b72,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/029.png,3c7f43d0544ada8d7b64d7bb197621349fa1dcdf8400fb6128afaf8787814556,19.960203170776367,0.3300897350198614,0.5023289918899536,0.17596426606178284,0.19668380916118622,33.902313232421875
test/C/dark + defocus blur + jpeg compression artifact/030,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/030.png,68a4f3b8fdc577368b8ee308a4b78a280e648ce0f01ade1c9ded79964438cf6c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/030.png,576b0158cf5a541dd6aaf522902400e8ba3175aacca36d9df22951f52acf3f2f,14.261311531066895,0.4514192039280556,0.4984564781188965,0.2016134411096573,0.13696491718292236,45.22508239746094
test/C/dark + defocus blur + jpeg compression artifact/031,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/031.png,2083bd53c806f6712d857abcb423cbe9403abfbcc51b86f04b47eec79faefb1b,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/031.png,ee314f8cd1954636c1817c95d1cb0db5aa871e179961c3463869d5dc2100d422,11.13051986694336,0.4250825017363005,0.6243956685066223,0.19960933923721313,0.28955209255218506,44.13677978515625
test/C/dark + defocus blur + jpeg compression artifact/032,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/032.png,46ce91010a77d6a5be29b5ac3e1fb7fbecc13f402b07d95b1235328835c0d318,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/032.png,e9749385ec471240dd782d677482b0d949b80ccb7472dc409fa260d1748ed9b9,20.305889129638672,0.5960338689591723,0.46993353962898254,0.20968474447727203,0.2664300203323364,43.39197540283203
test/C/dark + defocus blur + jpeg compression artifact/033,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/033.png,f7129bff3fa5f2cbdd53638cc842183ede8c62a1207419876cd3360ad87c2c16,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/033.png,9590f1419e378254c01f330c248e12e8a62792b04a27b72daf2c0afd6c41c758,17.487390518188477,0.44994988839526123,0.5778010487556458,0.15769651532173157,0.23803482949733734,38.86292266845703
test/C/dark + defocus blur + jpeg compression artifact/034,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/034.png,8bfc033afe35454642261acdc1d7835e05064d49cb486d7b33b667473a7802df,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/034.png,0575cc2334f8f50fcbd3d9f58173645db8764f938ee55e8899084ca2b66fd018,17.011272430419922,0.38096004900213,0.9036765098571777,0.22759035229682922,0.27152296900749207,31.809053421020508
test/C/dark + defocus blur + jpeg compression artifact/035,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/035.png,79c87ee55689891d8e437b75c0658c1c23795f354771c8bfcb4cbec59884ed70,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/035.png,4e230744a9cb7c3ebe976ae7267155312b876fb355283b4938b34b758aef7ff9,12.599286079406738,0.5376328485154234,0.40082651376724243,0.25008460879325867,0.34581515192985535,45.806312561035156
test/C/dark + defocus blur + jpeg compression artifact/036,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/036.png,0f37308b18e926e7fba73b35bababdfd02bd6e441f2318a09140a96b2f0bf8ad,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/036.png,409fbd0ad51be33e9e2711cb7b22cb39999eaac6e278ca1621c20300be446d76,17.970643997192383,0.3979209549597671,0.5634503364562988,0.1710526943206787,0.21747465431690216,30.39141082763672
test/C/dark + defocus blur + jpeg compression artifact/037,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/037.png,0edd3747f8d1f29d4373ef62aaf947c0bec22337fb586966a2eb9b133fadbe1c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/037.png,8f31abe11ce5d5377f131fdc788024ffb8d5cfdda501c06a64ca1fc80fab0d07,17.735504150390625,0.6742989424691422,0.34165871143341064,0.2682376801967621,0.40017399191856384,52.185455322265625
test/C/dark + defocus blur + jpeg compression artifact/038,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/038.png,ca52072bf1160f5d9788cb90c99380a244284bab29fefa7551d33a3bf4b81c9a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/038.png,fe7df2186482ca2cc105baed74cb1da9667b3b03e1629055880b6012db131aa1,13.941312789916992,0.41331367459313306,0.7407203912734985,0.15022999048233032,0.18792368471622467,25.767330169677734
test/C/dark + defocus blur + jpeg compression artifact/039,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/039.png,0a8aa5fdfd49a0029ea501391e53c0f8189dc642b9dfd42c3795bbd1c84e0cce,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/039.png,a2038f7610363fb1916197e0557fa84b50b610d86885a2d6409f9e3aa75fbbcd,15.232393264770508,0.6512020563368406,0.4934070110321045,0.21410229802131653,0.14473868906497955,27.55144500732422
test/C/dark + defocus blur + jpeg compression artifact/040,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/040.png,eef735c0bb9116b6c4f529682587acb0018afe006ca06f447eb2f80be3f626c6,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/040.png,c5a9e4bb9d84a6734bdc04c272c48c1b17b150a1e346afab2338eb0ba41f1464,14.198460578918457,0.44609391073361937,0.6118610501289368,0.15942862629890442,0.27955761551856995,31.696645736694336
test/C/dark + defocus blur + jpeg compression artifact/041,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/041.png,095f6eafae4ecae7106d3955af2c403acabbc75899424d25e2664ec8ea2cb2c0,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/041.png,8d928c89de2952ccb40028ba7ecd3f9fee3f3907c9a371fbbcb7fdaf683bc27e,10.029211044311523,0.19941112300069697,0.7774402499198914,0.17692159116268158,0.17520590126514435,39.8675422668457
test/C/dark + defocus blur + jpeg compression artifact/042,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/042.png,d5ca9e2776c63624970bdee33cab225c49f0ca08160dc0ac07f1dfbd3d28e22c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/042.png,9ae42a00babed185468a76384204ff947b6baab53a82ca9b3cff6ef951f461bf,18.03763198852539,0.5243742283957264,0.7194682359695435,0.20420849323272705,0.10157759487628937,32.525909423828125
test/C/dark + defocus blur + jpeg compression artifact/043,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/043.png,1d4c89bfee8d2bf7d17bdb0cd9e41f24bc42ae81f65bec25ec99f9d47b265517,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/043.png,15880c27b3101797c4e5896dee7349ad832ac1c49fcd0c559b357f4e28296b4d,16.137882232666016,0.3075698214299103,0.5848609805107117,0.23255668580532074,0.17742449045181274,44.23314666748047
test/C/dark + defocus blur + jpeg compression artifact/044,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/044.png,c25540ef11f71259e92810bbd13e184b9002cbac17cd7349649642794651c7bb,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/044.png,0645011c1dc3777ab263df617d1747b902c2d321de6f939549cfbe43eabc9245,15.050931930541992,0.43418046967765744,0.5790379047393799,0.22174988687038422,0.2578524053096771,36.4396858215332
test/C/dark + defocus blur + jpeg compression artifact/045,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/045.png,a78039209076594268d5a4b124f9f6b6e533e95e052d7f58fffd560956488550,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/045.png,d3e352c98c1fe9df1181c1e362bb9c3ba3a1d077456198796083821dab20d1fc,17.3098201751709,0.4933639754651671,0.689369797706604,0.3248758912086487,0.1062270924448967,45.3857536315918
test/C/dark + defocus blur + jpeg compression artifact/046,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/046.png,a299a7ee07bb10e91dd8041a75c6d2582e9aee2ef9574eba3ed4c1c2ea5f4448,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/046.png,af4b21bf96515f2ff4f97a4990856b43ae02a1d8f39909428228a2612b5f936f,16.67471694946289,0.3742809741530179,0.6785544157028198,0.2724989056587219,0.2503320574760437,45.81395721435547
test/C/dark + defocus blur + jpeg compression artifact/047,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/047.png,4d93282dacace76d584744ae4ec07b58dddf5d02b83272eb60396ade13838fda,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/047.png,8ecf454f7d68ca4ebf19b2b4a22275d3bb344666e4e483fda2c8cb84d5ff94db,19.691043853759766,0.6080238438776271,0.38289111852645874,0.2612515985965729,0.24610376358032227,48.21753692626953
test/C/dark + defocus blur + jpeg compression artifact/048,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/048.png,2255230a4097ed859742e05cf9f3493029abdbe6311150352527626a87014854,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/048.png,b74e449ab10a96799f5e791f68de34dcfaf90a4befdb242cee372f6743841606,14.683390617370605,0.23370774423973853,0.7574100494384766,0.24980857968330383,0.2648722231388092,35.220375061035156
test/C/dark + defocus blur + jpeg compression artifact/049,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/049.png,20bab83945ee5b362501b07830894e7eb9dbba11fbd3cfe249855da623a13f78,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/049.png,bdd8f4cec02d5659a12541bb32718429d397d6be195679045764e31574c4f226,13.502378463745117,0.4947514284093827,0.5788507461547852,0.3515627086162567,0.4663322865962982,47.747291564941406
test/C/dark + defocus blur + jpeg compression artifact/050,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/050.png,64a9a760810757c8ac85d2d645a3083cffebf52232f9de54e4b6c9f23a4230bd,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/050.png,c4cfbc77b28b145af37ea26b0b501d69633ebdedd3ce9a90d5760063ee95f492,16.75993537902832,0.37824434233303583,0.5312845706939697,0.2440066933631897,0.2896265685558319,43.654788970947266
test/C/dark + defocus blur + jpeg compression artifact/051,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/051.png,f633f184565a6bed293e061e84412132efe493761a70e2ce84d84a00c2eac5a9,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/051.png,433269b5d76ea42b944162d49085d86b82a4eab52705e69d4dfa7c8a0ccbe187,11.47188663482666,0.2738851733941878,0.46605581045150757,0.16330932080745697,0.1835927665233612,48.50257110595703
test/C/dark + defocus blur + jpeg compression artifact/052,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/052.png,1e577ce1fe7c3b2a1fa8a6ec226f2570f4a9af60f0d7a665f6b39a6d9c2459c4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/052.png,b0fe4f61cfdf3e31caa56791dcd8d50f729c75652d7970a654be64494341ada3,11.735946655273438,0.3804998994323744,0.6382391452789307,0.14872780442237854,0.2510536015033722,29.878868103027344
test/C/dark + defocus blur + jpeg compression artifact/053,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/053.png,21a24018e27a0fef402a7719e64ae6b07debd51d84b5b2707da71b9c41ef303f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/053.png,6b1f2208c72adcd28d96a15d538bbfbe27cb5a21be416b6f30fa836b12ac867d,19.158124923706055,0.5629365105153753,0.36892491579055786,0.12032604217529297,0.22807025909423828,36.890811920166016
test/C/dark + defocus blur + jpeg compression artifact/054,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/054.png,0dfb67aad4855db708a53e92fc67ba70294efaa71a74dcf33c609e101d90dcc6,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/054.png,699ffde2d8d110e52811d39e5b9d745965d4211dd2312f453ce367f1bc0e66f5,14.446868896484375,0.5139659139974149,0.487479567527771,0.17148788273334503,0.26948320865631104,41.670494079589844
test/C/dark + defocus blur + jpeg compression artifact/055,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/055.png,7a13572c1fbdfc1a90ae3a943712dbbd8e4130c085cf4a5afc653d91d0f5ce12,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/055.png,5a59c6f9051a70f1c3ad8e9550b2a21322ef8ad71bd70085fb2330f6f6da3948,13.268779754638672,0.7319303561957105,0.3887248933315277,0.24188850820064545,0.31054767966270447,46.3099479675293
test/C/dark + defocus blur + jpeg compression artifact/056,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/056.png,8c4555b87d9fdf6b9d05e25fa3f7c14ddcd342cdd65be6f2da5978c188fa7f1b,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/056.png,c5f28866f72e2d370875385eb6575124b0735f8f927fae1c07ff7151e200c956,10.239295959472656,0.4823205193167087,0.4961479902267456,0.21022750437259674,0.34515976905822754,47.399505615234375
test/C/dark + defocus blur + jpeg compression artifact/057,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/057.png,0666f80b7688486b2cb00037221c14f0a4c818711f8d89453662ca11f327b392,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/057.png,42353ae75793843947c257055d87e0568db28ed51b9a5d87cc0d6a0dafb242af,16.19950294494629,0.6858183524910383,0.3158387243747711,0.23411574959754944,0.31042128801345825,55.709373474121094
test/C/dark + defocus blur + jpeg compression artifact/058,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/058.png,1eb7b3c3c8dc15deb4ebd4b4d7a3f1b40569a240dfb9b36e879e2f0149b25781,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/058.png,e50e67dc4e57dc18d552546044c5ca169fdb26de4d5d81650d00d4b0f3ab7e76,10.95903491973877,0.5696686145709532,0.48145076632499695,0.11135708540678024,0.16508398950099945,24.366514205932617
test/C/dark + defocus blur + jpeg compression artifact/059,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/059.png,7ade65f39f829d278aedf41fcd82003db172bfc0f485798d9489dd2f018acedd,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/059.png,e60c8277194566df02c7cefc895d1390756059f7a29ac67206ec202f1b897add,17.831523895263672,0.42631275463359436,0.3898465931415558,0.14815039932727814,0.20339523255825043,44.52257537841797
test/C/dark + defocus blur + jpeg compression artifact/060,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/060.png,7bf418384b453eb96942bc3e1af4c178ca49f7cdfe8da7bbe2c13c8968a20095,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/060.png,d173273231bf0b68767ae3e287f4f34baa71e7d986a98c43a41fa9668fd8a0d4,17.586557388305664,0.3460472322156276,0.504863977432251,0.12892448902130127,0.20617644488811493,29.806989669799805
test/C/dark + defocus blur + jpeg compression artifact/061,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/061.png,58093f4e04ef05ff35247fda6d29edcd7cf1cf523015274d8e6fbbb008c6b880,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/061.png,a7818ddc00c398726bcd4724e9a51456bf18e4eb573f2f68b79ea2dedf0e699c,17.098299026489258,0.6461144144823355,0.40897759795188904,0.15603360533714294,0.22994163632392883,38.80158233642578
test/C/dark + defocus blur + jpeg compression artifact/062,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/062.png,e4de721123cf58ffde34b5be96726f5ec912ad8085ffbf778a264dc48e813a57,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/062.png,7829e8bf6fee7705051b0e4486c3abb2cdf412c83ac15b9f5ed9d9036c296d40,16.239696502685547,0.550158136764172,0.29150620102882385,0.23591119050979614,0.29378223419189453,59.972923278808594
test/C/dark + defocus blur + jpeg compression artifact/063,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/063.png,f6e01c4c225249eb56ac4927e9c26e3b7be2d7358bb736029e332772fe5baf98,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/063.png,f7ccce7c58be38c16fb08060b8b379825cb0417a04e6813c72985768a480929c,14.834720611572266,0.704978652775918,0.2864081859588623,0.2654096782207489,0.28338003158569336,54.60422134399414
test/C/dark + defocus blur + jpeg compression artifact/064,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/064.png,2a86d0fc18b2b2896870377a2090e6664284d704cb2682d60df9bb687765a22e,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/064.png,b34caae8d574b2c008d53ceb0490df55c099e68844b2819f0c02fc50db26cee0,13.417482376098633,0.4707554469130367,0.471964955329895,0.20293818414211273,0.19002318382263184,40.72357177734375
test/C/dark + defocus blur + jpeg compression artifact/065,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/065.png,f4e0c796e7da14d70a2c4315d361f79d936882500fc0deb5a0115a213318345f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/065.png,f0770ae16bf79be3b5d94a7868da009f5ce1bbf54bfe5c879e352a4df590ef63,16.00278663635254,0.5586842554367795,0.41854599118232727,0.2384156882762909,0.22164516150951385,51.40209197998047
test/C/dark + defocus blur + jpeg compression artifact/066,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/066.png,441ce3ab83bd0e693475859f9445f658a71dc62e13f660bd829990d41af84c8d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/066.png,a19230b326bd2fb5c26ae283f65bf0b85f39f90421056a47c7ecd6d683379aff,15.896993637084961,0.6127692884053736,0.42227423191070557,0.17281661927700043,0.19105498492717743,53.668434143066406
test/C/dark + defocus blur + jpeg compression artifact/067,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/067.png,e8e44eb526cdac3bde4f384946a66bc5223fa0f7eda1e9a5bc0a7731bcf612e4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/067.png,91cd9f021a6902b7f3220c6a373cba11f3bfbe4e4984c1d6fc4be0c76acb67a0,19.94382667541504,0.7084964694563697,0.30495336651802063,0.21642127633094788,0.1907373070716858,59.42485046386719
test/C/dark + defocus blur + jpeg compression artifact/068,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/068.png,dfb8afd605aab33aba2634e106cd9c580afeefb508bd0893e52fdaa75dd16d31,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/068.png,b8187d79db16002364f6017df807e6cac41e7ee9a68413a384b1bd69eddaa638,16.108129501342773,0.49780745499523227,0.4163551926612854,0.1888614296913147,0.252240389585495,47.91340637207031
test/C/dark + defocus blur + jpeg compression artifact/069,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/069.png,68c23107c30faef8eb955ef1ba59fe3d6bffe98a9d9080c126c83fed7f7aba21,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/069.png,abb08be58f50075e5e6b1de44ddfe61c30ebb34882e9d72681edd73a5cdbb156,14.845273971557617,0.4555867508445105,0.49550819396972656,0.2286989837884903,0.2673627436161041,58.49574279785156
test/C/dark + defocus blur + jpeg compression artifact/070,C,dark+defocus blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d3/dark+defocus blur+jpeg compression artifact/070.png,05deb043a9ae05379545f646cfa5443024cb1a775f4cb582ae0ce0ec84e314b3,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/070.png,718ae2570e431003fb32f2a40e19f813545164ace18230ac03f9ec96b2747f85,18.122337341308594,0.5300217531819272,0.3462273180484772,0.07047026604413986,0.15050458908081055,32.63650894165039
